G,PER,TS%,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,TOV,PPG,RPG,APG,SPG,BPG,name,MVP Awards,1st Team,2nd Team,3rd Team,All-NBA Teams,All Star Selections,isHOF
189,3.644444444444445,0.4151111111111112,0.30244444444444446,5.066666666666666,16.700000000000003,1.4,0.044444444444444446,22.822222222222223,18.5,0.0,-9.577777777777778,-0.30000000000000004,254,697,0.3378888888888889,57.0,164.0,0.2698662572795943,188,242,209.0,3.984126984126984,0.9682539682539683,2.3015873015873014,0.4603174603174603,0.005291005291005291,Sedric Toney,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,5.7,0.387,0.139,5.0,18.1,1.4,0.5,15.4,12.2,0.1,-6.3,-1.1,77,223,0.345,12.0,63.0,0.19,17,31,43.0,2.859375,1.375,2.03125,0.4375,0.09375,Semaj Christon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,9.3,0.53575,0.52025,11.675,4.375,1.4500000000000002,2.725,16.55,13.825000000000001,3.1999999999999997,-2.6,0.05,163,296,0.49250000000000005,0.0,0.0,0.2487963155163492,99,161,84.0,3.8636363636363638,2.8,0.44545454545454544,0.36363636363636365,0.4818181818181818,Semih Erden,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,16.910000000000004,0.5658000000000001,0.1894,13.969999999999999,3.5799999999999996,0.78,5.87,10.91,18.46,57.8,0.31999999999999995,1.31,3500,6852,0.5112,430.0,1146.0,0.3446,970,1265,881.0,12.316715542521994,7.2595307917888565,0.6730205278592375,0.44868035190615835,2.269794721407625,Serge Ibaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,13.6,0.578,0.409,5.5,31.4,0.7,1.0,21.2,20.2,0.2,-4.9,-0.1,11,22,0.5,1.0,6.0,0.16699999999999998,7,9,7.0,3.0,0.7,1.4,0.1,0.1,Sergei Bazarevich,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,8.200000000000001,0.39166666666666666,0.434,8.866666666666667,6.0,3.1999999999999997,0.7333333333333334,7.7,15.933333333333332,-0.4,-5.466666666666666,-0.19999999999999998,58,174,0.22466666666666665,18.0,68.0,0.17933333333333334,20,28,24.0,2.9615384615384617,2.0,0.7307692307692307,0.2692307692307692,0.19230769230769232,Sergei Monia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,7.1000000000000005,0.5133333333333333,0.316,6.8999999999999995,10.033333333333333,1.3,0.3333333333333333,18.599999999999998,13.633333333333333,0.8999999999999999,-4.3,-0.10000000000000002,96,243,0.38366666666666666,31.0,110.0,0.268,64,76,57.0,3.0210526315789474,1.4736842105263157,0.9157894736842105,0.3368421052631579,0.042105263157894736,Sergey Karasev,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,13.014285714285716,0.5079999999999999,0.19585714285714287,5.542857142857144,34.41428571428571,2.2142857142857144,0.2285714285714286,22.12857142857143,20.042857142857144,5.5,-3.3142857142857145,-0.2714285714285714,843,2002,0.427,234.0,691.0,0.3315714285714285,261,354,605.0,5.205250596658711,1.4653937947494033,3.3293556085918854,0.6229116945107399,0.04295942720763723,Sergio Rodriguez,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,8.600000000000001,0.4495002105577746,0.11807584097859349,5.666666666666667,7.616666666666666,3.8166666666666664,0.11666666666666665,6.46418309331699,13.1,6.0,-2.7000000000000006,0.3,442,936,0.33880288141352394,189.0,436.0,0.5206327192527249,130,154,128.0,10.025,2.0166666666666666,2.1333333333333333,0.875,0.08333333333333333,Seth Curry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,15.775,0.54375,0.34025,9.475,5.475,0.9750000000000001,0.375,8.274999999999999,23.175,7.7,-4.15,-0.525,856,1800,0.47400000000000003,116.0,360.0,0.3225,462,617,177.0,9.74468085106383,2.953191489361702,0.5829787234042553,0.30638297872340425,0.08936170212765958,Shabazz Muhammad,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,10.833333333333334,0.5033333333333333,0.246,6.133333333333333,20.833333333333332,2.3666666666666667,0.2333333333333333,19.400000000000002,18.8,1.2,-3.233333333333333,-0.20000000000000004,228,612,0.373,111.0,314.0,0.35366666666666663,115,150,168.0,4.289308176100629,1.440251572327044,1.849056603773585,0.5974842767295597,0.0440251572327044,Shabazz Napier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,6.683333333333333,0.3871668772244414,0.22124250764526013,7.683069862315154,13.5,1.6482685648326214,1.410624278568677,15.085098559901937,18.906491853360368,-0.30000000000000004,-2.326720200028834,0.5598788286771946,786,2006,0.3614695480801906,133.29022032017753,381.62688223173245,0.2487963155163492,273,429,443.63899210995163,7.350597609561753,3.9362549800796813,2.0597609561752988,0.9537144014220562,0.5849464573786405,Shaler Halimon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,14.718181818181819,0.5066363636363637,0.5454545454545455,4.845454545454545,25.86363636363637,1.918181818181818,0.17272727272727273,13.863636363636363,19.736363636363635,13.0,-3.036363636363636,-0.07272727272727274,991,2495,0.3572727272727273,379.0,1061.0,0.3343451195923954,413,516,492.0,6.083333333333333,1.6425438596491229,2.5153508771929824,0.6798245614035088,0.04824561403508772,Shammond Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,9.500000000000002,0.48150000000000004,0.2790833333333333,8.033333333333333,8.633333333333335,1.6500000000000001,0.7333333333333333,17.516666666666666,15.608333333333334,25.699999999999996,-1.9666666666666666,0.44999999999999996,2094,4583,0.41541666666666677,312.0,1001.0,0.26966666666666667,1082,1458,1008.0,7.110828025477707,3.1121019108280255,1.3719745222929935,0.759235668789809,0.24713375796178344,Shandon Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,12.273333333333332,0.5580666666666667,0.21153333333333332,7.980000000000001,8.833333333333334,1.72,2.24,10.506666666666664,12.42,80.8,2.68,2.6533333333333333,3211,7328,0.4327333333333333,1352.0,3521.0,0.37839999999999996,1258,1699,957.0,8.52880075542965,4.206798866855524,1.7960339943342776,0.9981114258734656,0.9320113314447592,Shane Battier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-1.0,0.33299999999999996,0.0,9.3,0.0,0.0,0.0,25.0,14.9,0.0,-15.2,0.0,1,3,0.33299999999999996,0.0,0.0,0.2487963155163492,0,0,1.0,1.0,1.0,0.0,0.0,0.0,Shane Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,5.15,0.39899999999999997,0.13,3.8,16.65,0.7,0.5,15.3,21.25,-0.4,-7.5,-0.25,33,121,0.28,24.0,83.0,0.265,7,10,22.0,1.9795918367346939,0.4489795918367347,0.7755102040816326,0.08163265306122448,0.061224489795918366,Shane Heal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,10.833333333333334,0.4883333333333333,0.19199999999999998,5.3999999999999995,23.03333333333333,2.6666666666666665,0.4000000000000001,19.0,16.233333333333334,3.0,-3.1,-0.19999999999999998,461,1071,0.4183333333333333,86.0,262.0,0.3263333333333333,160,210,268.0,5.782178217821782,1.9702970297029703,3.1633663366336635,1.0594059405940595,0.10891089108910891,Shane Larkin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,7.986666666666666,0.4684,0.2421333333333333,5.526666666666667,9.06,2.2333333333333334,1.1333333333333333,15.320000000000002,22.600000000000005,9.299999999999999,-6.266666666666666,-0.10000000000000002,1344,3211,0.39193333333333336,299.0,900.0,0.28098642103442323,510,642,458.0,6.91106719367589,1.683794466403162,1.0316205533596838,0.6521739130434783,0.1976284584980237,Shannon Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,17.878571428571426,0.5332142857142858,0.411,12.385714285714284,13.099999999999996,1.4642857142857142,1.4285714285714286,12.921428571428573,23.900000000000002,79.20000000000002,0.20714285714285724,1.6214285714285714,5935,12569,0.4549285714285715,163.0,553.0,0.28384259396545347,4379,5372,2320.0,17.936612021857922,7.516939890710383,2.495081967213115,0.9704918032786886,0.7377049180327869,Shareef Abdur-Rahim,0.0,0.0,0.0,0.0,0.0,1.0,0.0
260,13.16666666666667,0.5076666666666667,0.4231666666666667,12.799999999999999,6.699999999999999,0.8333333333333334,2.55,14.5,22.899999999999995,2.6999999999999997,-6.183333333333334,-0.8833333333333333,1025,2217,0.4723333333333333,2.0,15.0,0.19393210517211637,586,937,464.0,10.146153846153846,5.303846153846154,0.6,0.4307692307692308,0.9692307692307692,Sharone Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.667,0.0,12.8,0.0,0.0,5.4,40.0,17.2,0.0,-10.3,0.0,2,3,0.667,0.0,0.0,0.2487963155163492,0,0,2.0,1.3333333333333333,1.0,0.0,0.0,0.3333333333333333,Sharrod Ford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,11.600000000000001,0.5149444444444444,0.25016666666666665,6.455555555555557,21.150000000000002,1.7166666666666668,1.1666666666666667,18.533333333333335,15.049999999999999,30.300000000000004,-2.466666666666667,0.10555555555555556,2169,4473,0.4694999999999999,13.0,76.0,0.1537993859193915,966,1203,1080.0,6.548029556650246,2.4692118226600983,3.1945812807881775,0.729064039408867,0.37807881773399016,Shaun Livingston,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,11.566666666666668,0.4273333333333333,0.38066666666666665,18.608333333333334,6.516666666666667,1.4916666666666665,2.5333333333333337,14.333333333333336,19.724999999999998,2.3000000000000003,-5.783333333333334,-0.049999999999999996,144,340,0.39275,1.0,11.0,0.2491975436775661,89,163,65.0,2.184971098265896,2.398843930635838,0.23699421965317918,0.28901734104046245,0.24277456647398843,Shavlik Randolph,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,15.693749999999998,0.503625,0.31043750000000003,14.93125,4.66875,1.3937499999999998,7.7875,13.568750000000001,18.1,46.79999999999999,0.04999999999999988,0.8374999999999999,3506,7713,0.45937500000000003,5.0,51.0,0.10609953943954366,1640,2321,1372.0,8.797764227642276,6.622967479674797,0.6991869918699187,0.6310975609756098,2.698170731707317,Shawn Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,18.349999999999998,0.5455,0.4905714285714286,17.521428571428572,9.392857142857142,2.0642857142857145,3.0571428571428574,16.47142857142857,24.599999999999998,89.4,1.05,1.95,5505,11278,0.4812857142857143,33.0,119.0,0.22128571428571428,4304,5805,2766.0,14.602283539486203,8.405328258801141,1.621313035204567,1.1274976213130352,1.2169362511893436,Shawn Kemp,0.0,0.0,3.0,0.0,3.0,6.0,0.0
18,24.1,0.595,0.321,20.0,10.7,1.9,3.1,9.5,25.4,0.9,3.4,0.3,61,109,0.56,7.0,19.0,0.368,19,35,13.0,8.222222222222221,4.722222222222222,0.7222222222222222,0.5,0.5,Shawn Long,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,17.949999999999996,0.5370000000000001,0.1839,14.35,9.22,2.175,2.195,10.185,19.615000000000002,137.6,2.630000000000001,2.895,8071,16631,0.4850499999999999,867.0,2641.0,0.27795000000000003,2554,3174,1941.0,15.106563706563707,8.751351351351351,1.9111969111969112,1.5227799227799228,1.0687258687258687,Shawn Marion,0.0,0.0,0.0,2.0,2.0,4.0,0.0
270,10.825000000000001,0.50875,0.235875,5.8125,12.750000000000002,1.8375,0.16250000000000003,14.975000000000001,18.412499999999998,3.6,-4.325,-0.21250000000000002,504,1192,0.406625,148.0,435.0,0.30587499999999995,206,252,203.0,5.044444444444444,1.3518518518518519,1.0296296296296297,0.5370370370370371,0.037037037037037035,Shawn Respert,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,9.444444444444445,0.48133333333333334,0.14444444444444443,10.100000000000001,6.044444444444444,1.1,2.1555555555555554,9.633333333333333,16.166666666666668,8.7,-2.966666666666667,0.03333333333333334,771,1912,0.3798888888888889,339.0,990.0,0.29055555555555557,229,297,227.0,5.596816976127321,2.946949602122016,0.7002652519893899,0.40318302387267907,0.46949602122015915,Shawne Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,13.95,0.47350000000000003,0.498,20.75,4.199999999999999,1.0499999999999998,3.3250000000000006,12.875,17.925,1.2999999999999998,-4.2749999999999995,-0.05,78,168,0.46299999999999997,0.0,0.0,0.2487963155163492,33,71,36.0,1.8,2.1714285714285713,0.19047619047619047,0.13333333333333333,0.21904761904761905,Shawnelle Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,13.7,0.505,0.365,15.4,10.25,1.7999999999999998,1.75,19.200000000000003,21.0,0.4,-2.0,0.05,24,53,0.4535,1.0,8.0,0.08349999999999999,19,25,10.0,2.5185185185185186,1.5185185185185186,0.3333333333333333,0.2222222222222222,0.1111111111111111,Shayne Whittington,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.9,0.205,0.5,25.1,0.0,5.7,0.0,0.0,47.8,-0.1,-24.6,-0.1,1,8,0.125,0.0,3.0,0.0,2,4,0.0,1.0,1.0,0.0,0.25,0.0,Shea Seals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,12.966666666666667,0.5254166666666668,0.4775,16.508333333333336,4.624999999999999,1.6666666666666667,2.275,14.608333333333334,16.125,13.6,-3.3750000000000004,-0.18333333333333335,855,1865,0.46199999999999997,2.0,13.0,0.14533179813181218,611,832,416.0,4.391304347826087,4.145557655954631,0.42722117202268434,0.46502835538752363,0.43289224952741023,Shelden Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,10.1,0.518,0.36,6.7,7.0,1.4,0.6,5.4,14.0,0.5,-3.6,-0.1,30,75,0.4,7.0,30.0,0.233,23,27,5.0,3.0,1.1333333333333333,0.5,0.26666666666666666,0.06666666666666667,Sheldon McClellan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,13.016666666666667,0.4546666666666667,0.3288333333333333,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.906491853360368,9.799999999999999,-2.326720200028834,0.5598788286771946,1246,2850,0.4206666666666667,133.29022032017753,381.62688223173245,0.2487963155163492,543,868,443.63899210995163,9.338461538461539,5.966153846153846,0.8953846153846153,0.7365609684828803,0.4517586486216577,Shellie McMillon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,13.775,0.50775,0.31925000000000003,8.924999999999999,11.875,3.5500000000000003,0.9750000000000001,16.8,17.2,0.7,-0.9749999999999996,-0.2,186,418,0.4644999999999999,0.0,2.0,0.1243981577581746,116,160,94.0,4.784313725490196,2.215686274509804,0.8235294117647058,0.4117647058823529,0.29411764705882354,Shelton Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,10.81818181818182,0.5039090909090908,0.1358181818181818,5.627272727272728,27.46363636363636,1.681818181818182,0.10909090909090909,19.92727272727273,20.845454545454544,9.4,-4.6454545454545455,-0.03636363636363637,1064,2476,0.43781818181818183,265.0,821.0,0.2852727272727273,292,395,534.0,6.501210653753026,1.9249394673123488,2.956416464891041,0.6004842615012107,0.03631961259079903,Shelvin Mack,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,16.4,0.474,0.425,10.2,6.5,2.9,0.6,5.9,32.4,0.4,-4.9,-0.1,30,80,0.375,4.0,25.0,0.16,26,34,6.0,3.2142857142857144,0.8571428571428571,0.17857142857142858,0.2857142857142857,0.03571428571428571,Sherell Ford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,14.14375,0.5293750000000002,0.35018749999999993,4.5687500000000005,30.449999999999992,1.7749999999999997,0.25,18.70625,19.66875,37.1,-2.5375,0.15624999999999997,3797,7824,0.47818750000000004,195.0,696.0,0.20125000000000004,1834,2687,2023.0,10.86117381489842,2.1613995485327315,5.805869074492099,0.9853273137697517,0.10158013544018059,Sherman Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,3.6,0.33399999999999996,0.04,4.6,19.6,1.6,0.0,13.6,20.9,-0.2,-10.2,-0.1,7,25,0.28,2.0,10.0,0.2,1,1,4.0,0.85,0.25,0.4,0.1,0.0,Sherron Collins,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-3.2,0.184,0.381,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,-0.3,-2.3267202000288334,0.5598788286771945,3,21,0.14300000000000002,22.215036720029588,63.60448037195541,0.2487963155163492,3,8,73.93983201832528,1.5,1.3333333333333333,1.0,6.649508743248226,4.078376688945521,Sherwin Raiken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,11.070824673438677,0.4317272727272727,0.4178181818181818,9.94920958694546,13.371787348098632,1.6482685648326216,1.4106242785686767,15.08509855990194,18.906491853360368,12.785796217205602,-2.326720200028834,0.5598788286771946,1878,4896,0.37536363636363634,244.36540392032546,699.6492840915096,0.24879631551634918,1276,1895,813.3381522015782,9.149090909090908,4.370909090909091,3.2145454545454544,0.7979410491897871,0.4894052026734625,Si Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-1.4,0.231,1.0,5.0,3.0,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,-0.2,-2.3267202000288334,0.5598788286771945,2,9,0.222,22.215036720029588,63.60448037195541,0.2487963155163492,2,9,73.93983201832528,0.6666666666666666,0.4444444444444444,0.1111111111111111,4.43300582883215,2.7189177926303474,Sid Catlett,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,11.566666666666668,0.4895833333333333,0.3389166666666667,17.841666666666665,7.033333333333332,1.1833333333333333,0.975,16.958333333333336,18.13333333333333,17.9,-3.466666666666667,-0.2166666666666667,2027,4475,0.4337499999999999,1.0,29.0,0.0899490788790873,1118,1512,1058.0,7.204735376044568,5.913649025069638,0.9178272980501393,0.5222841225626741,0.31754874651810583,Sidney Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,9.566666666666668,0.41933333333333334,0.31816666666666665,5.0,31.900000000000002,2.4166666666666665,0.06666666666666667,25.349999999999998,9.65,4.3,-5.216666666666667,-0.25,208,567,0.35133333333333333,4.0,31.0,0.09696605258605821,170,220,204.0,2.7570093457943927,1.6401869158878504,3.7336448598130842,0.9439252336448598,0.04205607476635514,Sidney Lowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,15.319999999999999,0.4968,0.3733,12.8,13.430000000000001,1.4896537129665242,1.2721248557137355,17.071059135941162,18.253895112016224,42.4,-0.2453440400057667,1.411975765735439,5046,11002,0.4565,177.7202937602367,510.83584297564323,0.1990370524130794,2711,3955,1110.6389921099517,16.846052631578946,8.710526315789474,3.206578947368421,0.8839396117354984,0.6315006845622977,Sidney Wicks,0.0,0.0,0.0,0.0,0.0,4.0,0.0
3,44.3,0.5,0.0,18.9,78.5,0.0,26.3,0.0,29.4,0.0,26.6,0.0,1,2,0.5,0.0,0.0,0.2487963155163492,0,0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,Sim Bhullar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,16.8,0.5770000000000001,0.33899999999999997,15.3,7.5,1.3,1.9,12.9,21.3,1.3,-2.6,-0.1,117,218,0.537,3.0,8.0,0.375,52,74,37.0,8.757575757575758,4.909090909090909,0.8181818181818182,0.48484848484848486,0.3939393939393939,Skal Labissiere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5.6,0.29600000000000004,0.8,7.5,33.2,0.0,0.0,12.9,21.7,0.0,-10.2,0.0,1,5,0.2,0.0,2.0,0.0,2,4,1.0,1.0,0.5,1.0,0.0,0.0,Skeeter Henry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,14.8,0.511,0.344,9.949209586945463,23.4,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,0.5,-2.3267202000288334,0.5598788286771945,41,90,0.456,22.215036720029588,63.60448037195541,0.2487963155163492,24,31,73.93983201832528,4.076923076923077,0.6153846153846154,1.4230769230769231,1.5345020176726674,0.9411638512951203,Skip Harlicka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-8.7,0.16699999999999998,0.0,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,-0.1,-2.3267202000288334,0.5598788286771945,1,6,0.16699999999999998,22.215036720029588,63.60448037195541,0.2487963155163492,0,0,73.93983201832528,0.6666666666666666,0.3333333333333333,0.3333333333333333,13.299017486496451,8.156753377891041,Skippy Whitaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,-21.4,0.0,0,1,0.0,0.0,0.0,0.2487963155163492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Slavko Vranes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,14.305882352941175,0.5115882352941176,0.3418235294117647,5.376470588235292,25.53529411764706,1.8941176470588232,0.5058823529411764,16.311764705882354,21.31176470588235,57.199999999999996,-1.447058823529412,0.6588235294117646,5094,11511,0.4281764705882352,542.0,1696.0,0.295764705882353,3297,4027,2580.0,12.636936936936937,2.636936936936937,5.276576576576576,1.146846846846847,0.21981981981981982,Sleepy Floyd,0.0,0.0,0.0,0.0,0.0,1.0,0.0
426,9.828571428571427,0.40471428571428575,0.33342857142857146,9.949209586945463,13.009962314342772,1.6482685648326214,1.4106242785686771,15.085098559901937,18.906491853360368,3.9000000000000004,-2.326720200028834,0.5598788286771946,1574,4510,0.3417142857142857,155.5052570402071,445.23136260368784,0.24879631551634923,1056,1418,517.5788241282769,9.868544600938968,2.856807511737089,3.3497652582159625,0.6555853690526419,0.4020934763749105,Slick Leonard,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,13.45,0.43662500000000004,0.2925,5.9625,28.962500000000002,3.5000000000000004,0.6625,18.205049279950966,18.140745926680186,14.8,0.42499999999999966,1.375,1821,4434,0.405,177.7202937602367,508.83584297564323,0.24879631551634923,789,1324,702.759328073301,8.722440944881889,3.104330708661417,5.850393700787402,2.104330708661417,0.2795275590551181,Slick Watts,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,12.242857142857146,0.46914285714285714,0.3842857142857143,11.671428571428573,11.585714285714287,2.0714285714285716,0.5285714285714286,15.028571428571428,24.185714285714287,13.200000000000001,-2.5142857142857147,0.6285714285714284,1322,2765,0.41414285714285715,11.0,68.0,0.13642857142857143,672,971,540.0,10.908196721311475,4.219672131147541,1.977049180327869,1.0754098360655737,0.18032786885245902,Sly Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,8.144444444444444,0.47988888888888886,0.22000000000000003,5.177777777777778,19.244444444444447,2.177777777777778,0.4666666666666667,21.644444444444446,20.22222222222222,6.699999999999999,-4.988888888888888,0.04444444444444449,990,2356,0.3987777777777778,310.0,929.0,0.27322222222222226,392,555,559.0,8.433962264150944,2.270440251572327,2.79874213836478,1.1477987421383649,0.15723270440251572,Smush Parker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,8.1,0.3035,0.1775,18.35,4.35,1.35,4.3,13.55,15.75,0.0,-6.1499999999999995,-0.1,16,51,0.28049999999999997,0.0,0.0,0.2487963155163492,7,10,8.0,1.5,2.3461538461538463,0.19230769230769232,0.15384615384615385,0.4230769230769231,Solomon Alabi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,9.5,0.53075,0.23725,8.7,9.375,1.525,0.85,15.75,12.975000000000001,8.7,-0.7249999999999999,0.6,544,1359,0.41300000000000003,193.0,575.0,0.32575,304,370,243.0,6.365461847389558,3.325301204819277,1.5823293172690762,0.7188755020080321,0.25301204819277107,Solomon Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,7.5,0.43,0.4412,11.73,3.8899999999999997,1.13,3.3300000000000005,24.189999999999998,12.95,5.2,-4.26,-0.07999999999999999,325,706,0.3665,1.0,9.0,0.17439815775817463,255,352,179.0,3.0,2.357615894039735,0.3576158940397351,0.22185430463576158,0.5463576158940397,Solomon Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,10.0,0.4165,0.35350000000000004,9.949209586945463,7.7,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,-0.09999999999999998,-2.3267202000288334,0.5598788286771945,69,175,0.38149999999999995,44.430073440059175,127.20896074391082,0.2487963155163492,36,62,147.87966403665055,3.0526315789473686,2.0,0.40350877192982454,1.3998965775259422,0.8586056187253728,Sonny Dove,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,12.479071407825446,0.3885,0.318,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,3.2,-2.3267202000288334,0.5598788286771945,481,1516,0.317,44.430073440059175,127.20896074391082,0.2487963155163492,366,461,147.87966403665055,9.984962406015038,3.643890080581513,3.338345864661654,0.5999556760825466,0.36797383659658833,Sonny Hertzberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,15.233333333333333,0.5383333333333332,0.2806666666666667,9.233333333333334,11.383333333333333,2.566666666666667,0.8333333333333334,14.497516426650323,17.517748642226728,26.900000000000002,1.7333333333333332,1.9333333333333333,1862,3715,0.5003333333333333,66.64511016008876,192.81344111586623,0.207330262930291,747,989,692.9398320183252,9.891592920353983,4.073008849557522,2.1106194690265485,1.3517699115044248,0.334070796460177,Sonny Parker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,4.666666666666667,0.4466666666666666,0.17,6.3999999999999995,11.033333333333333,0.9666666666666667,0.31666666666666665,18.7,17.98333333333333,-0.5,-8.316666666666665,-0.43333333333333335,556,1216,0.39783333333333326,49.0,161.0,0.23433333333333337,135,196,239.0,5.734513274336283,2.0132743362831858,1.3539823008849559,0.415929203539823,0.12831858407079647,Sonny Weems,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,10.95,0.4175,0.2915,15.15,4.35,0.25,4.65,6.9,14.05,0.30000000000000004,-5.4,-0.15,28,72,0.396,0.0,0.0,0.2487963155163492,12,26,6.0,1.446808510638298,1.6170212765957446,0.10638297872340426,0.0425531914893617,0.40425531914893614,Soumaila Samake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,13.38888888888889,0.4541111111111111,0.3635555555555556,4.9444444444444455,30.45555555555556,2.7777777777777777,0.3555555555555555,14.055555555555557,20.477777777777778,17.9,-3.0999999999999996,0.37777777777777766,1383,3364,0.3933333333333333,53.0,279.0,0.16875514616848325,989,1307,699.0,9.616161616161616,2.5606060606060606,4.583333333333333,1.5454545454545454,0.12121212121212122,Speedy Claxton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,10.6,0.46599999999999997,0.446,6.0,25.366666666666664,1.6000000000000003,0.7666666666666666,13.200000000000001,18.633333333333333,3.0,-3.4000000000000004,0.033333333333333326,204,525,0.36600000000000005,51.0,176.0,0.22033333333333335,176,226,106.0,6.0476190476190474,2.1809523809523808,2.961904761904762,0.6285714285714286,0.2761904761904762,Spencer Dinwiddie,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,14.578571428571431,0.5284285714285714,0.18378571428571427,14.164285714285716,14.092857142857142,0.8785714285714284,3.15,14.221428571428573,19.507142857142856,28.8,-0.4999999999999999,0.47857142857142865,2988,6523,0.46092857142857147,512.0,1415.0,0.3272142857142858,834,1141,1193.0,8.951100244498777,5.799511002444988,1.9462102689486553,0.39486552567237165,0.9486552567237164,Spencer Hawes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,14.335714285714285,0.5373571428571429,0.3597142857142857,4.842857142857143,32.01428571428571,2.2428571428571433,0.31428571428571433,19.99285714285714,19.36428571428571,43.2,-1.8499999999999999,0.3785714285714286,3089,6851,0.4476428571428571,367.0,1147.0,0.22935714285714284,2071,2441,1733.0,9.67003367003367,2.0673400673400675,5.20314253647587,1.0931537598204264,0.1324354657687991,Spud Webb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
